bike_id,total_used_hrs,total_possible_hrs,total_unused_hrs,percent_used
9941,2298.0,67277,64979.0,3.42
1234,1420.0,45523,44103.0,3.12
1053,2084.0,67305,65221.0,3.1
11129,2032.0,67306,65274.0,3.02
8848,2445.0,66765,64320.0,3.66
3600,1414.0,54335,52921.0,2.6
14467,2022.0,49298,47276.0,4.1
13470,2203.0,57650,55447.0,3.82
15557,853.0,25065,24212.0,3.4
21541,527.0,10165,9638.0,5.18
20754,452.0,9322,8870.0,4.85
11882,2109.0,67209,65100.0,3.14
3810,1537.0,48015,46478.0,3.2
506,1990.0,48706,46716.0,4.09
2421,2064.0,66928,64864.0,3.08
17153,1360.0,22277,20917.0,6.1
17100,1553.0,22718,21165.0,6.84
9076,2066.0,67327,65261.0,3.07
8587,1779.0,48333,46554.0,3.68
9217,1223.0,40017,38794.0,3.06
12670,1627.0,70221,68594.0,2.32
22150,400.0,5233,4833.0,7.64
10061,2214.0,67246,65032.0,3.29
4905,2089.0,62579,60490.0,3.34
17041,941.0,25896,24955.0,3.63
15451,1575.0,36452,34877.0,4.32
16886,1403.0,26191,24788.0,5.36
15450,1692.0,32932,31240.0,5.14
19313,940.0,16042,15102.0,5.86
22320,385.0,5095,4710.0,7.56
1999,2191.0,67321,65130.0,3.25
22701,301.0,4495,4194.0,6.7
11185,751.0,20788,20037.0,3.61
4342,1895.0,59676,57781.0,3.18
6148,1916.0,51134,49218.0,3.75
12206,2407.0,66990,64583.0,3.59
17763,1295.0,19370,18075.0,6.69
14156,1958.0,55585,53627.0,3.52
13927,2315.0,59169,56854.0,3.91
14568,1865.0,51057,49192.0,3.65
15039,1771.0,45073,43302.0,3.93
18605,1065.0,17426,16361.0,6.11
7873,1341.0,66337,64996.0,2.02
16431,1500.0,29768,28268.0,5.04
5033,1676.0,54269,52593.0,3.09
17397,1585.0,24699,23114.0,6.42
13373,2379.0,58073,55694.0,4.1
12332,2092.0,67305,65213.0,3.11
8122,2097.0,66735,64638.0,3.14
1314,2047.0,50570,48523.0,4.05
12792,2160.0,62670,60510.0,3.45
13466,2327.0,56674,54347.0,4.11
8495,2153.0,67294,65141.0,3.2
14682,2138.0,50163,48025.0,4.26
8607,2626.0,67095,64469.0,3.91
2276,1983.0,64562,62579.0,3.07
2595,1665.0,52109,50444.0,3.2
12798,2578.0,67275,64697.0,3.83
7937,1979.0,53269,51290.0,3.72
13062,2295.0,67040,64745.0,3.42
8764,1652.0,63854,62202.0,2.59
10940,2720.0,67269,64549.0,4.04
22532,418.0,7798,7380.0,5.36
18708,1011.0,17027,16016.0,5.94
8075,2246.0,67300,65054.0,3.34
17292,1539.0,21899,20360.0,7.03
18147,986.0,16948,15962.0,5.82
22216,255.0,5109,4854.0,4.99
4870,2004.0,58680,56676.0,3.42
10829,2042.0,67279,65237.0,3.04
19429,697.0,13859,13162.0,5.03
1869,1958.0,54483,52525.0,3.59
2932,1888.0,52676,50788.0,3.58
40591,41.0,3012,2971.0,1.36
52133,83.0,2923,2840.0,2.84
56930,94.0,3006,2912.0,3.13
51293,76.0,3005,2929.0,2.53
16621,1220.0,23868,22648.0,5.11
10589,1955.0,64995,63040.0,3.01
12050,1511.0,70377,68866.0,2.15
17585,996.0,19300,18304.0,5.16
3760,1446.0,53065,51619.0,2.72
15761,321.0,11451,11130.0,2.8
14769,1901.0,42898,40997.0,4.43
4654,2417.0,66488,64071.0,3.64
20874,503.0,11037,10534.0,4.56
7437,2393.0,67216,64823.0,3.56
12140,1812.0,70295,68483.0,2.58
3617,1784.0,54229,52445.0,3.29
6424,2548.0,66241,63693.0,3.85
1488,1612.0,53171,51559.0,3.03
13887,1614.0,38430,36816.0,4.2
21223,518.0,7429,6911.0,6.97
8863,2009.0,63142,61133.0,3.18
16124,1693.0,33985,32292.0,4.98
6813,2014.0,65005,62991.0,3.1
6846,1594.0,52154,50560.0,3.06
16583,1520.0,28245,26725.0,5.38
17771,1180.0,19351,18171.0,6.1
8120,1788.0,67241,65453.0,2.66
1649,1815.0,49515,47700.0,3.67
12915,2190.0,57841,55651.0,3.79
9829,2438.0,67067,64629.0,3.64
19561,701.0,15675,14974.0,4.47
6732,1651.0,67297,65646.0,2.45
5061,1285.0,39511,38226.0,3.25
9562,2123.0,67321,65198.0,3.15
12347,2025.0,67205,65180.0,3.01
5508,2140.0,65784,63644.0,3.25
20487,666.0,11474,10808.0,5.8
3817,2447.0,67308,64861.0,3.64
16334,1228.0,28512,27284.0,4.31
19169,836.0,15709,14873.0,5.32
16401,1337.0,25374,24037.0,5.27
18756,1002.0,17015,16013.0,5.89
20483,819.0,14788,13969.0,5.54
14814,1782.0,49702,47920.0,3.59
11342,2203.0,65140,62937.0,3.38
14826,1821.0,50070,48249.0,3.64
18232,1056.0,18217,17161.0,5.8
17085,1182.0,25918,24736.0,4.56
3933,2098.0,63758,61660.0,3.29
5534,1723.0,53732,52009.0,3.21
1251,2133.0,67317,65184.0,3.17
18021,978.0,18672,17694.0,5.24
17745,728.0,19352,18624.0,3.76
21675,288.0,5775,5487.0,4.99
21657,315.0,5739,5424.0,5.49
21128,555.0,10541,9986.0,5.27
20096,766.0,14428,13662.0,5.31
1876,1560.0,41894,40334.0,3.72
7069,1968.0,67277,65309.0,2.93
108,1953.0,52400,50447.0,3.73
4648,2275.0,67331,65056.0,3.38
7124,1534.0,67307,65773.0,2.28
9039,2153.0,67303,65150.0,3.2
20255,799.0,17020,16221.0,4.69
13071,2550.0,65958,63408.0,3.87
11206,2267.0,67252,64985.0,3.37
23575,166.0,1606,1440.0,10.34
14883,1003.0,20763,19760.0,4.83
13662,2036.0,56415,54379.0,3.61
1052,1762.0,56842,55080.0,3.1
7135,1689.0,67306,65617.0,2.51
4040,1561.0,66238,64677.0,2.36
5997,2479.0,67324,64845.0,3.68
15265,1730.0,45601,43871.0,3.79
8279,2276.0,67263,64987.0,3.38
11859,1818.0,58230,56412.0,3.12
15937,1506.0,37467,35961.0,4.02
3537,2054.0,66820,64766.0,3.07
6225,2153.0,67294,65141.0,3.2
12691,897.0,21128,20231.0,4.25
9013,1032.0,39843,38811.0,2.59
16492,1247.0,33558,32311.0,3.72
15592,1663.0,41828,40165.0,3.98
18491,928.0,17528,16600.0,5.29
4607,1836.0,65784,63948.0,2.79
13242,1685.0,62620,60935.0,2.69
19687,577.0,15600,15023.0,3.7
4660,1160.0,32610,31450.0,3.56
12819,2448.0,67169,64721.0,3.64
16483,749.0,30726,29977.0,2.44
138,2100.0,66503,64403.0,3.16
6395,2417.0,67289,64872.0,3.59
9363,2058.0,66660,64602.0,3.09
8284,1414.0,47309,45895.0,2.99
13790,1631.0,56180,54549.0,2.9
22517,381.0,7792,7411.0,4.89
15770,1205.0,39262,38057.0,3.07
12999,1871.0,48944,47073.0,3.82
6624,1148.0,32193,31045.0,3.57
55579,88.0,2913,2825.0,3.02
56151,102.0,2959,2857.0,3.45
60493,55.0,2302,2247.0,2.39
58839,123.0,2993,2870.0,4.11
59858,63.0,1655,1592.0,3.81
22233,392.0,8258,7866.0,4.75
50132,44.0,1589,1545.0,2.77
1664,1989.0,65600,63611.0,3.03
18073,456.0,9553,9097.0,4.77
21628,400.0,8834,8434.0,4.53
8936,2094.0,67268,65174.0,3.11
8937,2408.0,67266,64858.0,3.58
2197,984.0,29873,28889.0,3.29
17519,1348.0,21363,20015.0,6.31
14783,1997.0,50024,48027.0,3.99
2672,542.0,12613,12071.0,4.3
10478,1791.0,67047,65256.0,2.67
10713,2597.0,67143,64546.0,3.87
3970,2187.0,67306,65119.0,3.25
4954,1319.0,52427,51108.0,2.52
3542,577.0,23052,22475.0,2.5
18211,1015.0,18294,17279.0,5.55
15616,1079.0,41834,40755.0,2.58
11958,1134.0,31870,30736.0,3.56
18221,757.0,18218,17461.0,4.16
4475,1572.0,51327,49755.0,3.06
21831,328.0,5556,5228.0,5.9
19916,969.0,14526,13557.0,6.67
14068,1389.0,52169,50780.0,2.66
12205,1841.0,66651,64810.0,2.76
12933,1090.0,37384,36294.0,2.92
624,2123.0,51613,49490.0,4.11
16539,1579.0,28027,26448.0,5.63
14306,1675.0,53300,51625.0,3.14
7340,2115.0,67301,65186.0,3.14
18928,868.0,15996,15128.0,5.43
16912,1132.0,26137,25005.0,4.33
390,1727.0,53216,51489.0,3.25
9865,2113.0,67277,65164.0,3.14
3850,1813.0,65569,63756.0,2.77
2022,2355.0,65637,63282.0,3.59
7129,2103.0,66982,64879.0,3.14
18385,940.0,17538,16598.0,5.36
18326,1161.0,18101,16940.0,6.41
13333,1086.0,36023,34937.0,3.01
16952,1465.0,24744,23279.0,5.92
7866,2247.0,60876,58629.0,3.69
7086,2516.0,67260,64744.0,3.74
17541,1180.0,21532,20352.0,5.48
17894,1150.0,18309,17159.0,6.28
3819,1422.0,53566,52144.0,2.65
4419,1970.0,67322,65352.0,2.93
17429,1289.0,21658,20369.0,5.95
13720,1686.0,44108,42422.0,3.82
9719,2241.0,63266,61025.0,3.54
15743,1842.0,38527,36685.0,4.78
17733,1232.0,22391,21159.0,5.5
18680,1064.0,17068,16004.0,6.23
7933,2268.0,67298,65030.0,3.37
8446,2118.0,59299,57181.0,3.57
21355,514.0,7385,6871.0,6.96
5176,2058.0,54695,52637.0,3.76
17556,864.0,16438,15574.0,5.26
14980,1713.0,45059,43346.0,3.8
16505,1461.0,30656,29195.0,4.77
1667,2065.0,67240,65175.0,3.07
15177,1139.0,42452,41313.0,2.68
13366,2250.0,61083,58833.0,3.68
9944,2034.0,67089,65055.0,3.03
11884,879.0,22826,21947.0,3.85
12348,1222.0,39527,38305.0,3.09
18663,650.0,17279,16629.0,3.76
15021,1608.0,44930,43322.0,3.58
2581,1675.0,56063,54388.0,2.99
17770,935.0,19366,18431.0,4.83
5771,2036.0,64328,62292.0,3.17
18634,813.0,15806,14993.0,5.14
13132,2133.0,60246,58113.0,3.54
7134,2034.0,66560,64526.0,3.06
22672,410.0,7594,7184.0,5.4
9894,1908.0,67293,65385.0,2.84
3458,1712.0,47919,46207.0,3.57
19766,740.0,18414,17674.0,4.02
2491,1291.0,41570,40279.0,3.11
9858,722.0,20569,19847.0,3.51
16712,634.0,15237,14603.0,4.16
9129,2675.0,67305,64630.0,3.97
10165,475.0,16729,16254.0,2.84
17896,565.0,18837,18272.0,3.0
4108,2149.0,66935,64786.0,3.21
12912,2064.0,67215,65151.0,3.07
9602,989.0,29258,28269.0,3.38
16910,605.0,12360,11755.0,4.89
308,2142.0,67328,65186.0,3.18
6274,1887.0,64582,62695.0,2.92
21536,292.0,10166,9874.0,2.87
2976,1838.0,58625,56787.0,3.14
16963,545.0,26090,25545.0,2.09
12549,2047.0,70334,68287.0,2.91
4071,1673.0,53164,51491.0,3.15
6525,2133.0,67327,65194.0,3.17
14792,1856.0,50093,48237.0,3.71
4010,1905.0,65326,63421.0,2.92
10382,792.0,20959,20167.0,3.78
6953,2309.0,67326,65017.0,3.43
13018,1979.0,67193,65214.0,2.95
14206,1009.0,27235,26226.0,3.7
19455,898.0,15870,14972.0,5.66
18068,1087.0,18506,17419.0,5.87
5173,1938.0,67224,65286.0,2.88
18269,942.0,21295,20353.0,4.42
312,2048.0,67329,65281.0,3.04
17849,1085.0,19116,18031.0,5.68
295,2068.0,67301,65233.0,3.07
3419,1878.0,62437,60559.0,3.01
2805,1983.0,65695,63712.0,3.02
14717,2041.0,50012,47971.0,4.08
4964,2471.0,65979,63508.0,3.75
13539,2085.0,58116,56031.0,3.59
6076,768.0,29194,28426.0,2.63
15606,1301.0,33025,31724.0,3.94
18032,461.0,7455,6994.0,6.18
8361,2035.0,66923,64888.0,3.04
12645,2386.0,67332,64946.0,3.54
19418,858.0,15865,15007.0,5.41
17752,867.0,21841,20974.0,3.97
15698,1708.0,39991,38283.0,4.27
14510,1910.0,47432,45522.0,4.03
3872,1593.0,48342,46749.0,3.3
17197,938.0,22196,21258.0,4.23
9336,978.0,41906,40928.0,2.33
13678,1345.0,56357,55012.0,2.39
6669,1948.0,67287,65339.0,2.9
10444,593.0,13547,12954.0,4.38
12326,2133.0,67306,65173.0,3.17
13371,1686.0,56679,54993.0,2.97
5169,1561.0,50753,49192.0,3.08
17782,1091.0,18697,17606.0,5.84
5135,1455.0,53622,52167.0,2.71
11169,2422.0,67282,64860.0,3.6
12948,1243.0,21890,20647.0,5.68
248,1935.0,67087,65152.0,2.88
7854,2324.0,67135,64811.0,3.46
41596,35.0,2995,2960.0,1.17
59065,62.0,1091,1029.0,5.68
42220,31.0,2988,2957.0,1.04
41914,69.0,2888,2819.0,2.39
51130,23.0,1052,1029.0,2.19
50525,82.0,2985,2903.0,2.75
15800,1486.0,43121,41635.0,3.45
55466,63.0,2971,2908.0,2.12
50610,73.0,3013,2940.0,2.42
54385,258.0,2957,2699.0,8.73
12575,2037.0,70264,68227.0,2.9
8643,1672.0,67298,65626.0,2.48
13980,1129.0,28603,27474.0,3.95
17107,1347.0,22750,21403.0,5.92
2434,1062.0,28216,27154.0,3.76
15441,1800.0,42554,40754.0,4.23
20032,684.0,14597,13913.0,4.69
11255,2019.0,67315,65296.0,3.0
5306,1303.0,34568,33265.0,3.77
15618,1695.0,40366,38671.0,4.2
942,1702.0,53368,51666.0,3.19
13040,2452.0,70345,67893.0,3.49
7906,2093.0,67328,65235.0,3.11
1682,1827.0,53135,51308.0,3.44
7548,1431.0,47711,46280.0,3.0
6606,2331.0,67257,64926.0,3.47
16267,1483.0,35692,34209.0,4.15
2160,1622.0,63960,62338.0,2.54
4193,1912.0,67224,65312.0,2.84
16750,1562.0,27091,25529.0,5.77
16803,640.0,30154,29514.0,2.12
20102,553.0,14421,13868.0,3.83
5711,2037.0,66775,64738.0,3.05
20262,848.0,13607,12759.0,6.23
15456,1422.0,35401,33979.0,4.02
21998,347.0,8471,8124.0,4.1
6619,1528.0,53588,52060.0,2.85
3239,2115.0,52728,50613.0,4.01
16292,1114.0,25688,24574.0,4.34
13791,1905.0,46923,45018.0,4.06
7608,1806.0,57109,55303.0,3.16
2688,2093.0,66056,63963.0,3.17
19987,719.0,14376,13657.0,5.0
8970,2404.0,67294,64890.0,3.57
8946,2364.0,63807,61443.0,3.7
344,1762.0,61558,59796.0,2.86
6517,1419.0,40007,38588.0,3.55
6800,1714.0,57517,55803.0,2.98
16959,25.0,12619,12594.0,0.2
12677,1324.0,67336,66012.0,1.97
20205,628.0,17356,16728.0,3.62
8697,2059.0,64329,62270.0,3.2
16228,1372.0,29982,28610.0,4.58
21296,500.0,10351,9851.0,4.83
16958,1463.0,26093,24630.0,5.61
1610,2183.0,64183,62000.0,3.4
5869,1405.0,38877,37472.0,3.61
17275,1273.0,22152,20879.0,5.75
10633,312.0,7222,6910.0,4.32
18170,1045.0,18351,17306.0,5.69
17816,1221.0,19083,17862.0,6.4
7168,876.0,22922,22046.0,3.82
12741,2584.0,67279,64695.0,3.84
14824,1190.0,29816,28626.0,3.99
14990,1751.0,44948,43197.0,3.9
18737,986.0,17167,16181.0,5.74
14453,2106.0,52442,50336.0,4.02
19248,762.0,16038,15276.0,4.75
10398,2405.0,67194,64789.0,3.58
17419,1085.0,21559,20474.0,5.03
1390,2001.0,66576,64575.0,3.01
3345,2444.0,67251,64807.0,3.63
18380,902.0,17882,16980.0,5.04
2961,1633.0,48249,46616.0,3.38
13491,1434.0,40488,39054.0,3.54
17411,906.0,16463,15557.0,5.5
44,1656.0,52169,50513.0,3.17
11239,1151.0,30548,29397.0,3.77
9155,362.0,12752,12390.0,2.84
8787,1482.0,67102,65620.0,2.21
742,1974.0,51383,49409.0,3.84
19039,903.0,16419,15516.0,5.5
16407,1592.0,32863,31271.0,4.84
3492,1933.0,65859,63926.0,2.94
4886,1449.0,58820,57371.0,2.46
548,2267.0,67266,64999.0,3.37
22781,260.0,7520,7260.0,3.46
14839,1354.0,53013,51659.0,2.55
15175,1669.0,45567,43898.0,3.66
10678,2107.0,66869,64762.0,3.15
14076,1141.0,58129,56988.0,1.96
953,1288.0,48747,47459.0,2.64
3823,1971.0,61572,59601.0,3.2
23,1001.0,37369,36368.0,2.68
10123,2340.0,67038,64698.0,3.49
15459,1624.0,42518,40894.0,3.82
16655,1433.0,29856,28423.0,4.8
6803,2863.0,67323,64460.0,4.25
10950,1984.0,56872,54888.0,3.49
20269,769.0,14138,13369.0,5.44
19581,922.0,18719,17797.0,4.93
3350,1594.0,67322,65728.0,2.37
16099,1319.0,33988,32669.0,3.88
3637,2314.0,67200,64886.0,3.44
13251,2338.0,64439,62101.0,3.63
19306,761.0,15485,14724.0,4.91
12552,2639.0,66995,64356.0,3.94
4602,1511.0,47691,46180.0,3.17
15495,1943.0,45354,43411.0,4.28
9683,1096.0,38019,36923.0,2.88
16978,1276.0,26061,24785.0,4.9
9114,2117.0,66804,64687.0,3.17
5863,1531.0,35601,34070.0,4.3
19988,855.0,14601,13746.0,5.86
17122,1038.0,22712,21674.0,4.57
7809,1878.0,67223,65345.0,2.79
4385,1833.0,50502,48669.0,3.63
9245,2250.0,67322,65072.0,3.34
14911,1727.0,44598,42871.0,3.87
17248,1274.0,22207,20933.0,5.74
802,2120.0,67275,65155.0,3.15
11530,2722.0,65716,62994.0,4.14
2260,1416.0,43621,42205.0,3.25
4018,1629.0,53521,51892.0,3.04
16490,1178.0,30743,29565.0,3.83
17290,1526.0,21484,19958.0,7.1
18372,974.0,17337,16363.0,5.62
7446,1546.0,40013,38467.0,3.86
6124,1487.0,67128,65641.0,2.22
3174,1403.0,39094,37691.0,3.59
5714,1696.0,52166,50470.0,3.25
19627,672.0,14496,13824.0,4.64
7747,563.0,17329,16766.0,3.25
22054,302.0,4698,4396.0,6.43
14335,479.0,21436,20957.0,2.23
19121,921.0,16510,15589.0,5.58
2659,1916.0,50540,48624.0,3.79
1663,1460.0,52922,51462.0,2.76
12715,1425.0,38429,37004.0,3.71
18005,938.0,15349,14411.0,6.11
6917,1943.0,67140,65197.0,2.89
8877,2267.0,67249,64982.0,3.37
15890,1586.0,42686,41100.0,3.72
2047,1981.0,67331,65350.0,2.94
5762,1788.0,53016,51228.0,3.37
35810,61.0,2987,2926.0,2.04
51556,75.0,2935,2860.0,2.56
22018,293.0,8331,8038.0,3.52
41440,369.0,2614,2245.0,14.12
52413,92.0,3008,2916.0,3.06
41878,51.0,3007,2956.0,1.7
20071,616.0,17425,16809.0,3.54
59068,134.0,3011,2877.0,4.45
4585,1283.0,38449,37166.0,3.34
18871,998.0,16848,15850.0,5.92
1863,2346.0,67299,64953.0,3.49
6783,621.0,20976,20355.0,2.96
12154,983.0,22679,21696.0,4.33
16272,1297.0,35715,34418.0,3.63
19815,517.0,15293,14776.0,3.38
8888,2069.0,67327,65258.0,3.07
6055,1797.0,67002,65205.0,2.68
13261,1032.0,24642,23610.0,4.19
17943,497.0,8576,8079.0,5.8
4796,2165.0,54480,52315.0,3.97
2353,1012.0,44641,43629.0,2.27
17839,1163.0,19041,17878.0,6.11
7634,1944.0,67273,65329.0,2.89
22923,305.0,4200,3895.0,7.26
18448,792.0,16862,16070.0,4.7
19129,890.0,16362,15472.0,5.44
3586,1940.0,64550,62610.0,3.01
14339,1844.0,50404,48560.0,3.66
2483,2254.0,65545,63291.0,3.44
17476,1592.0,21607,20015.0,7.37
3794,1489.0,53159,51670.0,2.8
9920,838.0,22718,21880.0,3.69
3156,684.0,15858,15174.0,4.31
10273,1006.0,67300,66294.0,1.49
11979,1079.0,34998,33919.0,3.08
8711,2147.0,67302,65155.0,3.19
20172,1014.0,15115,14101.0,6.71
10271,2265.0,67308,65043.0,3.37
11989,1265.0,35297,34032.0,3.58
16361,1512.0,32618,31106.0,4.64
13112,916.0,53105,52189.0,1.72
8528,1777.0,66397,64620.0,2.68
17686,1204.0,18723,17519.0,6.43
4797,1348.0,51148,49800.0,2.64
13677,1040.0,23302,22262.0,4.46
2821,1357.0,46175,44818.0,2.94
13117,1296.0,31944,30648.0,4.06
14571,936.0,22622,21686.0,4.14
7235,1332.0,39351,38019.0,3.38
17616,1042.0,18913,17871.0,5.51
2812,1112.0,32956,31844.0,3.37
9900,2086.0,65471,63385.0,3.19
15334,2004.0,42551,40547.0,4.71
7561,2377.0,66835,64458.0,3.56
14616,857.0,54453,53596.0,1.57
20039,128.0,16889,16761.0,0.76
19143,876.0,19576,18700.0,4.47
6770,2218.0,67324,65106.0,3.29
6554,2716.0,67248,64532.0,4.04
1745,2262.0,53192,50930.0,4.25
16206,1865.0,35753,33888.0,5.22
12000,1960.0,67254,65294.0,2.91
16516,327.0,9322,8995.0,3.51
14499,1536.0,54367,52831.0,2.83
2611,2300.0,55439,53139.0,4.15
17494,1193.0,21566,20373.0,5.53
2043,1619.0,52654,51035.0,3.07
2754,1640.0,48293,46653.0,3.4
16048,1630.0,30072,28442.0,5.42
17126,1674.0,25401,23727.0,6.59
14231,1658.0,54543,52885.0,3.04
53,800.0,29592,28792.0,2.7
8253,1902.0,56896,54994.0,3.34
10031,1779.0,51730,49951.0,3.44
11085,2507.0,64815,62308.0,3.87
7776,1563.0,33982,32419.0,4.6
9425,2308.0,67331,65023.0,3.43
12148,2144.0,67308,65164.0,3.19
13935,1670.0,55903,54233.0,2.99
17973,1111.0,18438,17327.0,6.03
20074,712.0,17415,16703.0,4.09
1049,1784.0,63233,61449.0,2.82
1071,1472.0,52461,50989.0,2.81
18619,631.0,10136,9505.0,6.23
16670,1206.0,25391,24185.0,4.75
18776,583.0,17033,16450.0,3.42
16815,1514.0,27054,25540.0,5.6
60167,48.0,1106,1058.0,4.34
54213,90.0,2998,2908.0,3.0
59064,105.0,2604,2499.0,4.03
21793,537.0,8462,7925.0,6.35
60247,75.0,2351,2276.0,3.19
14820,2048.0,49920,47872.0,4.1
14384,2028.0,55518,53490.0,3.65
7856,1863.0,67322,65459.0,2.77
6850,2467.0,67304,64837.0,3.67
7393,2269.0,67309,65040.0,3.37
11784,2535.0,70351,67816.0,3.6
6696,1586.0,44948,43362.0,3.53
14806,1193.0,30547,29354.0,3.91
9688,1827.0,62284,60457.0,2.93
12457,2065.0,67269,65204.0,3.07
4663,1570.0,53049,51479.0,2.96
15471,990.0,32199,31209.0,3.07
9036,2327.0,67323,64996.0,3.46
5381,1481.0,43820,42339.0,3.38
3453,2216.0,54424,52208.0,4.07
8923,918.0,22755,21837.0,4.03
13963,2208.0,55877,53669.0,3.95
4546,2288.0,67318,65030.0,3.4
1637,1732.0,54243,52511.0,3.19
11737,2142.0,67327,65185.0,3.18
19269,651.0,14424,13773.0,4.51
21597,314.0,5566,5252.0,5.64
18920,729.0,16719,15990.0,4.36
15314,1084.0,26359,25275.0,4.11
6407,416.0,11732,11316.0,3.55
18468,835.0,17530,16695.0,4.76
4496,1673.0,53548,51875.0,3.12
8850,527.0,29667,29140.0,1.78
22410,400.0,7784,7384.0,5.14
18597,1038.0,17355,16317.0,5.98
4843,1037.0,65734,64697.0,1.58
1385,1541.0,50604,49063.0,3.05
20997,883.0,10885,10002.0,8.11
14087,1075.0,58158,57083.0,1.85
14485,341.0,7904,7563.0,4.31
3718,1125.0,39603,38478.0,2.84
18930,825.0,16396,15571.0,5.03
869,1760.0,51405,49645.0,3.42
11345,2341.0,67329,64988.0,3.48
20562,367.0,11928,11561.0,3.08
20327,1061.0,17211,16150.0,6.16
14726,460.0,11998,11538.0,3.83
13855,2083.0,55774,53691.0,3.73
21477,390.0,7139,6749.0,5.46
18271,1071.0,18283,17212.0,5.86
16609,1264.0,19901,18637.0,6.35
2563,2036.0,64983,62947.0,3.13
16728,597.0,27914,27317.0,2.14
18627,741.0,14940,14199.0,4.96
11936,465.0,11739,11274.0,3.96
22471,509.0,7819,7310.0,6.51
7431,1676.0,67220,65544.0,2.49
4059,2322.0,67206,64884.0,3.46
55503,67.0,2277,2210.0,2.94
35794,61.0,2643,2582.0,2.31
59162,79.0,2159,2080.0,3.66
53229,110.0,2891,2781.0,3.8
56756,50.0,1160,1110.0,4.31
15947,1610.0,35800,34190.0,4.5
18238,1155.0,21365,20210.0,5.41
20381,778.0,16127,15349.0,4.82
19105,982.0,16511,15529.0,5.95
13337,1745.0,58128,56383.0,3.0
17091,1568.0,22847,21279.0,6.86
18235,978.0,18289,17311.0,5.35
10820,1663.0,52447,50784.0,3.17
19518,722.0,15607,14885.0,4.63
15252,1702.0,45575,43873.0,3.73
12491,818.0,22344,21526.0,3.66
17598,227.0,1730,1503.0,13.12
3476,1894.0,53745,51851.0,3.52
11414,2254.0,65387,63133.0,3.45
21343,544.0,10440,9896.0,5.21
20771,509.0,7888,7379.0,6.45
22973,375.0,4234,3859.0,8.86
13642,2287.0,56073,53786.0,4.08
5256,1650.0,52031,50381.0,3.17
907,2259.0,54515,52256.0,4.14
14342,1209.0,25896,24687.0,4.67
3232,1370.0,46907,45537.0,2.92
9633,1621.0,67303,65682.0,2.41
17323,1464.0,21904,20440.0,6.68
15782,574.0,42957,42383.0,1.34
19288,854.0,16033,15179.0,5.33
3523,2383.0,67045,64662.0,3.55
3693,1453.0,57932,56479.0,2.51
6605,806.0,22175,21369.0,3.63
19074,368.0,6189,5821.0,5.95
20070,666.0,14440,13774.0,4.61
16399,1410.0,34466,33056.0,4.09
20,1994.0,67295,65301.0,2.96
6749,2147.0,67294,65147.0,3.19
9616,2725.0,66300,63575.0,4.11
13837,458.0,10201,9743.0,4.49
3771,909.0,22823,21914.0,3.98
18315,807.0,15384,14577.0,5.25
6834,2459.0,67131,64672.0,3.66
10429,639.0,12387,11748.0,5.16
15353,1554.0,42529,40975.0,3.65
10211,1406.0,38434,37028.0,3.66
618,1466.0,52943,51477.0,2.77
8340,2506.0,67326,64820.0,3.72
730,1524.0,52036,50512.0,2.93
9456,915.0,14819,13904.0,6.17
14617,593.0,14453,13860.0,4.1
15147,1197.0,30970,29773.0,3.87
15301,1675.0,42603,40928.0,3.93
13191,2234.0,62621,60387.0,3.57
17762,1122.0,19295,18173.0,5.81
15118,1418.0,35828,34410.0,3.96
17446,1212.0,21437,20225.0,5.65
6283,1731.0,67317,65586.0,2.57
14696,2025.0,50111,48086.0,4.04
10636,523.0,20523,20000.0,2.55
16301,1258.0,32087,30829.0,3.92
10018,2290.0,66214,63924.0,3.46
19606,738.0,14403,13665.0,5.12
23726,93.0,840,747.0,11.07
17791,1145.0,19075,17930.0,6.0
12518,1366.0,37611,36245.0,3.63
3041,1237.0,42142,40905.0,2.94
1840,1491.0,48958,47467.0,3.05
16042,1611.0,34036,32425.0,4.73
20443,731.0,13124,12393.0,5.57
20983,623.0,10917,10294.0,5.71
22422,322.0,4834,4512.0,6.66
7176,1288.0,67298,66010.0,1.91
18860,954.0,16635,15681.0,5.73
17383,1396.0,21720,20324.0,6.43
18829,881.0,17032,16151.0,5.17
18677,739.0,17225,16486.0,4.29
14582,1293.0,32283,30990.0,4.01
56911,69.0,2401,2332.0,2.87
53365,88.0,3014,2926.0,2.92
50673,37.0,3005,2968.0,1.23
55183,50.0,2152,2102.0,2.32
52404,78.0,2931,2853.0,2.66
56694,105.0,2951,2846.0,3.56
57954,75.0,2380,2305.0,3.15
20805,469.0,10727,10258.0,4.37
56785,106.0,3016,2910.0,3.51
51134,81.0,2951,2870.0,2.74
6711,1608.0,54973,53365.0,2.93
17691,831.0,19201,18370.0,4.33
20444,773.0,12462,11689.0,6.2
15825,587.0,16873,16286.0,3.48
13876,2125.0,56028,53903.0,3.79
16761,1200.0,27089,25889.0,4.43
3666,989.0,31857,30868.0,3.1
13223,1060.0,24853,23793.0,4.27
12903,2335.0,67164,64829.0,3.48
9411,910.0,28786,27876.0,3.16
12834,2406.0,62199,59793.0,3.87
17708,964.0,18716,17752.0,5.15
3017,1539.0,66194,64655.0,2.32
17566,1154.0,19218,18064.0,6.0
19541,946.0,18639,17693.0,5.08
8647,2343.0,67272,64929.0,3.48
